job_id,estimate_id,customer_id,service_id,technician_id,completed_date,city,customer_type,maintenance_member,emergency_flag,billed_revenue,estimated_labor_hours,actual_labor_hours,labor_cost,material_cost,first_time_fix_flag,callback_flag,agreement_sold_flag,travel_minutes,response_minutes,customer_rating
831,1176,618,6,1,2025-02-19,Nashville,Residential,0,0,1186.11,4.35,4.4,149.67,431.12,1,0,0,18,214,4.8
832,1177,319,5,8,2025-02-19,Nashville,Commercial,1,0,355.39,1.37,1.44,38.77,47.59,1,0,0,16,328,4.4
833,1179,562,1,3,2025-02-19,Spring Hill,Residential,1,0,462.48,2.54,2.69,78.11,86.71,1,0,0,30,183,4.5
834,1180,260,2,5,2025-02-19,Brentwood,Commercial,0,0,865.33,2.54,2.64,95.13,192.7,1,1,1,40,298,4.7
835,1181,135,5,7,2025-02-19,Brentwood,Residential,0,0,198.04,1.37,1.29,45.16,32.23,1,0,0,45,292,4.8
836,1183,1396,5,8,2025-02-19,Spring Hill,Residential,1,0,191.67,1.19,1.79,48.28,32.04,1,0,0,38,157,4.0
837,1184,497,5,7,2025-02-19,Nashville,Commercial,0,0,237.0,1.38,1.35,47.19,33.0,1,0,0,33,210,4.7
838,1185,975,5,6,2025-02-19,Nashville,Residential,0,0,134.33,1.22,1.0,31.15,19.6,1,0,0,51,234,5.0
839,1186,192,5,6,2025-02-19,Brentwood,Commercial,1,0,412.28,1.3,1.54,47.7,63.98,1,0,0,53,256,4.7
840,1188,312,5,7,2025-02-19,Franklin,Residential,0,0,144.41,1.26,1.48,51.72,18.72,1,0,0,25,247,4.5
841,1189,1309,1,3,2025-02-19,Nolensville,Residential,1,0,309.9,2.32,1.73,50.08,57.61,1,0,0,15,261,4.4
842,1190,182,1,4,2025-02-19,Brentwood,Residential,0,0,372.49,2.31,2.32,64.97,72.31,1,0,0,35,242,4.6
843,1191,707,4,5,2025-02-19,Franklin,Residential,0,0,2240.39,10.69,10.79,388.45,686.51,1,0,0,49,272,4.6
844,1196,1449,2,2,2025-02-20,Franklin,Residential,0,0,590.21,2.16,1.43,50.01,117.76,1,0,0,39,241,4.8
845,1197,15,1,8,2025-02-20,Nashville,Residential,0,0,496.77,2.11,2.74,73.93,90.61,1,0,0,35,204,4.3
846,1198,881,5,6,2025-02-20,Nashville,Residential,0,0,226.59,1.12,0.92,28.55,34.16,0,1,0,52,205,4.1
847,1200,95,5,8,2025-02-20,Nashville,Residential,1,0,186.46,1.39,1.64,44.3,25.87,1,0,0,11,277,4.4
848,1201,622,2,7,2025-02-20,Franklin,Residential,0,1,503.73,2.01,2.2,76.91,92.48,1,0,0,32,169,4.2
849,1202,1349,1,8,2025-02-20,Nashville,Residential,0,1,330.64,2.1,2.74,73.97,81.36,0,1,0,38,58,3.5
850,1203,474,1,6,2025-02-20,Brentwood,Residential,1,0,442.27,2.61,2.49,77.32,102.81,1,0,0,34,254,4.4
851,1205,288,1,8,2025-02-20,Nolensville,Residential,0,0,391.85,2.63,2.54,68.7,80.23,1,0,0,56,209,4.0
852,1206,771,2,5,2025-02-20,Nashville,Residential,1,1,582.54,1.99,1.16,41.76,183.14,1,0,0,11,38,5.0
853,1207,1176,2,1,2025-02-20,Nolensville,Residential,0,0,420.11,2.99,2.72,92.5,80.15,1,0,0,47,306,4.8
854,1208,936,1,1,2025-02-20,Nashville,Residential,1,0,399.38,1.96,2.45,83.46,111.43,1,0,0,47,289,5.0
855,1209,1185,6,3,2025-02-20,Brentwood,Residential,1,0,1131.31,3.42,3.36,97.37,538.84,1,0,0,75,219,4.8
856,1210,1147,1,4,2025-02-20,Nashville,Residential,0,0,559.77,2.01,1.91,53.39,122.29,0,0,0,51,236,4.7
857,1213,963,5,7,2025-02-21,Nolensville,Residential,1,0,159.21,1.25,1.16,40.45,22.74,1,0,0,56,261,4.9
858,1215,1025,7,2,2025-02-21,Spring Hill,Residential,0,0,1221.55,3.74,3.45,120.89,323.0,1,0,0,68,257,4.7
859,1217,66,5,4,2025-02-21,Nashville,Residential,0,0,282.57,1.12,1.06,29.61,46.55,1,0,0,32,163,4.5
860,1218,199,1,3,2025-02-21,Brentwood,Residential,1,0,463.07,1.92,1.67,48.5,117.02,1,0,0,42,173,4.7
861,1219,87,1,3,2025-02-21,Spring Hill,Residential,0,0,543.73,2.18,2.95,85.51,129.48,1,0,0,30,302,4.6
862,1221,1450,6,1,2025-02-21,Brentwood,Residential,1,0,1158.93,3.48,2.89,98.39,375.79,1,0,0,46,284,4.8
863,1223,822,5,8,2025-02-21,Franklin,Residential,0,0,213.35,1.04,1.0,26.89,38.19,1,0,0,34,194,4.8
864,1224,943,5,7,2025-02-21,Nolensville,Residential,1,0,205.9,1.32,1.19,41.71,28.44,1,0,0,26,246,4.4
865,1225,383,3,7,2025-02-21,Nolensville,Residential,0,0,7403.44,18.1,17.3,605.54,4575.05,1,0,0,60,228,4.7
866,1226,847,6,7,2025-02-21,Franklin,Commercial,0,0,2544.8,3.36,3.31,115.87,1100.73,1,0,0,18,285,4.4
867,1227,401,1,5,2025-02-21,Nashville,Residential,1,1,417.75,2.64,2.67,96.02,73.48,1,0,0,17,20,5.0
868,1228,639,2,2,2025-02-21,Nolensville,Residential,0,0,543.49,2.12,2.39,83.68,126.84,1,0,0,42,198,4.8
869,1229,840,5,8,2025-02-21,Nolensville,Residential,0,0,219.87,1.11,1.2,32.32,41.8,1,1,0,41,214,4.0
870,1231,817,2,4,2025-02-21,Spring Hill,Residential,0,0,666.38,2.6,3.56,99.71,127.94,1,0,0,26,266,4.1
871,1232,1227,2,7,2025-02-21,Nashville,Residential,0,0,803.78,2.5,2.56,89.73,166.92,1,0,0,65,223,4.2
872,1234,556,5,1,2025-02-21,Franklin,Residential,1,0,214.59,1.16,1.26,42.68,36.16,1,0,0,55,337,4.9
873,1235,765,3,5,2025-02-21,Nolensville,Residential,0,0,9691.12,19.4,19.49,701.68,5554.38,1,0,0,36,229,5.0
874,1236,1131,1,3,2025-02-21,Franklin,Residential,0,0,467.63,2.26,2.02,58.52,126.51,1,0,1,42,276,4.9
875,1237,1280,1,1,2025-02-21,Nashville,Residential,0,0,487.55,2.06,1.84,62.72,122.01,1,0,0,23,160,5.0
876,1238,1121,1,2,2025-02-21,Franklin,Residential,0,0,449.9,2.39,2.36,82.57,110.29,1,0,1,9,336,5.0
877,1239,305,5,7,2025-02-22,Nolensville,Residential,0,0,152.02,1.52,1.97,68.88,24.39,1,0,0,47,225,4.5
878,1244,1026,6,4,2025-02-22,Nashville,Residential,1,0,833.11,4.01,4.35,121.72,312.96,1,0,0,42,147,4.6
879,1245,936,6,4,2025-02-22,Nashville,Residential,1,0,1097.72,3.96,4.35,121.81,461.2,1,0,0,40,304,4.9
880,1246,1193,7,2,2025-02-22,Nashville,Residential,0,0,1131.97,5.52,6.92,242.33,246.09,1,0,0,52,170,5.0
881,1248,1201,6,7,2025-02-22,Franklin,Residential,0,0,1225.29,3.36,3.48,121.8,462.88,1,0,0,29,179,4.0
882,1249,795,2,5,2025-02-22,Spring Hill,Residential,1,0,497.99,2.46,2.26,81.28,113.96,1,0,0,60,260,4.8
883,1250,1202,5,2,2025-02-22,Brentwood,Residential,0,0,252.45,1.18,1.55,54.34,37.36,1,0,0,29,262,4.6
884,1253,1012,2,4,2025-02-23,Brentwood,Residential,0,0,549.42,2.74,2.25,63.09,111.83,1,0,0,54,210,4.3
885,1254,211,5,6,2025-02-23,Nashville,Residential,0,0,173.49,1.13,1.05,32.55,28.57,1,0,0,35,149,4.6
886,1257,88,6,3,2025-02-23,Nolensville,Commercial,0,0,2517.6,3.24,2.08,60.29,1047.31,1,0,0,11,284,4.7
887,1258,214,1,6,2025-02-23,Brentwood,Residential,0,0,382.67,2.25,2.32,71.96,89.43,1,0,0,37,210,4.9
888,1260,321,2,8,2025-02-23,Franklin,Residential,0,1,439.85,2.22,2.26,60.9,100.74,1,0,0,72,20,4.7
889,1261,961,6,7,2025-02-23,Nashville,Residential,0,0,1516.92,3.11,2.69,94.19,610.14,1,0,0,39,243,4.4
890,1262,937,5,8,2025-02-23,Franklin,Commercial,0,0,317.76,1.3,1.59,43.05,47.09,1,0,0,40,295,4.4
891,1263,623,6,6,2025-02-23,Nashville,Residential,0,0,1229.26,3.27,3.63,112.6,508.18,1,0,0,20,285,4.4
892,1265,89,6,7,2025-02-23,Spring Hill,Residential,1,0,1113.48,3.48,3.3,115.55,474.56,1,0,0,35,252,4.4
893,1266,175,1,2,2025-02-23,Nashville,Residential,1,0,451.5,2.14,1.57,55.01,124.55,1,0,0,43,291,4.6
894,1270,226,5,8,2025-02-24,Brentwood,Residential,0,0,201.42,1.51,2.07,55.83,28.71,1,0,1,61,144,4.2
895,1271,1015,6,2,2025-02-24,Franklin,Residential,0,0,1072.19,3.16,2.98,104.32,398.74,1,0,0,18,96,4.5
896,1273,419,5,1,2025-02-24,Nashville,Commercial,1,0,278.9,1.13,0.96,32.59,37.69,1,0,0,22,284,4.8
897,1274,1052,6,4,2025-02-24,Spring Hill,Residential,1,0,1017.11,3.26,2.81,78.81,383.15,1,0,0,13,159,4.3
898,1276,616,2,1,2025-02-24,Brentwood,Residential,0,0,507.8,2.17,2.16,73.54,89.83,1,1,0,56,221,4.1
899,1279,1253,1,3,2025-02-24,Franklin,Residential,1,0,447.46,2.03,2.37,68.72,115.97,1,0,0,65,262,4.7
900,1280,1366,3,5,2025-02-24,Franklin,Residential,0,0,11351.12,16.29,12.96,466.53,6293.29,1,0,0,44,295,4.8
901,1281,507,2,2,2025-02-24,Brentwood,Residential,0,0,402.19,2.34,2.51,87.98,89.32,1,0,0,45,132,4.7
902,1282,1394,2,3,2025-02-24,Spring Hill,Residential,1,0,393.13,3.22,4.03,116.98,94.26,1,0,0,43,261,4.9
903,1283,857,5,5,2025-02-24,Nashville,Residential,0,0,197.04,1.29,1.06,38.19,29.88,1,0,0,41,277,4.4
904,1284,571,1,4,2025-02-24,Nashville,Residential,0,0,408.0,2.41,3.0,83.87,99.49,0,1,0,41,165,4.2
905,1286,167,1,6,2025-02-24,Brentwood,Residential,0,0,450.33,1.62,1.83,56.75,88.71,1,0,1,23,197,4.8
906,1287,204,5,2,2025-02-24,Franklin,Residential,1,0,163.98,1.21,1.16,40.71,24.03,1,0,0,52,281,5.0
907,1288,583,5,3,2025-02-24,Brentwood,Residential,1,0,129.1,1.43,1.62,47.08,23.79,1,0,0,24,279,4.6
908,1289,1281,7,4,2025-02-24,Franklin,Residential,0,0,1412.54,4.42,3.54,99.22,359.1,0,1,0,32,215,4.1
909,1290,1042,1,4,2025-02-24,Spring Hill,Residential,0,0,619.45,1.9,2.44,68.36,147.71,1,0,1,17,179,4.5
910,1291,138,1,2,2025-02-25,Franklin,Residential,0,0,441.76,2.24,2.3,80.45,99.99,1,0,1,32,216,5.0
911,1292,1158,2,1,2025-02-25,Nashville,Residential,1,0,563.22,2.25,1.93,65.46,129.9,1,0,0,9,187,5.0
912,1293,976,5,4,2025-02-25,Spring Hill,Residential,0,0,226.92,1.26,0.86,24.04,28.45,0,1,0,34,115,3.8
913,1294,988,2,6,2025-02-25,Nashville,Residential,1,0,456.44,2.39,2.37,73.47,129.19,1,0,0,47,274,4.6
914,1295,82,1,5,2025-02-25,Spring Hill,Residential,0,0,344.33,2.05,2.28,82.15,78.15,1,0,0,40,205,4.7
915,1296,1007,5,3,2025-02-25,Nashville,Commercial,0,0,320.74,1.22,1.59,45.98,38.47,1,0,0,33,257,4.4
916,1297,1358,1,2,2025-02-25,Spring Hill,Residential,0,0,395.96,2.11,2.1,73.33,83.61,1,0,0,56,309,5.0
917,1298,217,2,2,2025-02-25,Brentwood,Residential,1,0,328.95,2.66,3.19,111.65,73.05,1,0,0,44,242,5.0
918,1299,328,5,6,2025-02-25,Nashville,Residential,0,0,235.63,1.23,1.11,34.41,28.68,1,0,1,42,263,5.0
919,1301,1190,5,3,2025-02-25,Spring Hill,Residential,0,0,207.65,1.36,1.52,44.17,30.55,1,0,0,39,213,4.5
920,1302,328,7,5,2025-02-25,Nashville,Residential,0,0,827.16,4.4,3.95,142.11,201.88,1,0,0,17,223,4.1
921,1303,1212,4,7,2025-02-25,Nashville,Residential,0,0,2293.7,10.66,10.75,376.36,787.94,1,0,0,34,318,4.7
922,1305,888,2,7,2025-02-25,Nashville,Residential,1,0,499.08,2.29,2.52,88.23,111.79,1,0,0,56,297,4.3
923,1306,169,1,2,2025-02-25,Franklin,Residential,0,0,473.81,1.83,2.34,81.95,100.68,1,0,0,15,380,4.8
924,1307,1368,5,7,2025-02-25,Nashville,Residential,1,0,163.63,1.34,1.11,38.83,30.63,1,0,0,36,198,4.4
925,1308,468,5,7,2025-02-25,Nashville,Residential,0,0,170.3,1.12,1.3,45.33,24.65,1,0,0,50,203,4.7
926,1310,721,3,5,2025-02-25,Spring Hill,Residential,0,0,11115.4,16.98,20.65,743.29,6274.24,1,0,0,44,231,4.7
927,1311,1413,1,3,2025-02-25,Brentwood,Residential,0,1,623.51,2.56,2.62,75.91,140.3,1,0,0,50,189,4.5
928,1312,1044,2,5,2025-02-25,Spring Hill,Residential,0,0,374.99,2.1,2.08,74.79,67.82,1,0,0,45,201,4.6
929,1315,645,5,1,2025-02-26,Nolensville,Residential,0,0,166.86,1.1,1.29,43.95,22.88,1,0,0,39,279,4.8
930,1316,905,5,4,2025-02-26,Nashville,Residential,0,0,208.88,1.14,0.95,26.68,32.49,1,0,1,60,185,4.2
931,1318,1009,2,8,2025-02-26,Nashville,Residential,0,0,578.64,2.22,2.95,79.68,142.72,0,0,0,26,171,4.2
932,1319,407,1,8,2025-02-26,Franklin,Residential,1,0,351.17,1.76,1.95,52.74,91.12,1,0,0,66,282,4.3
933,1320,1432,1,1,2025-02-26,Nashville,Residential,0,1,341.72,2.06,1.76,59.73,70.3,0,0,0,31,102,4.7
934,1321,762,1,6,2025-02-26,Nashville,Residential,1,0,456.38,2.91,3.44,106.76,112.29,1,0,0,49,201,5.0
935,1322,1384,5,1,2025-02-26,Franklin,Residential,0,0,137.13,1.17,0.86,29.35,19.41,1,0,0,36,239,5.0
936,1324,86,6,3,2025-02-26,Franklin,Residential,1,0,801.72,3.64,3.7,107.3,303.17,1,0,0,21,287,4.7
937,1326,721,7,4,2025-02-26,Spring Hill,Residential,0,0,881.32,4.49,4.4,123.16,226.24,1,0,0,32,240,4.2
938,1327,1076,5,2,2025-02-26,Nashville,Residential,0,0,142.65,1.07,1.05,36.9,19.84,1,0,0,50,230,5.0
939,1328,409,6,2,2025-02-26,Franklin,Residential,1,0,1634.1,4.04,4.99,174.57,721.55,1,0,0,20,218,4.8
940,1329,124,5,6,2025-02-26,Nashville,Residential,0,0,221.26,1.07,1.07,33.15,29.84,1,0,1,48,268,4.8
941,1330,909,2,8,2025-02-26,Nashville,Residential,1,0,520.88,2.16,2.13,57.61,125.62,1,0,0,16,312,4.2
942,1333,1017,1,3,2025-02-26,Spring Hill,Residential,0,0,419.64,2.26,2.32,67.42,95.11,0,1,0,61,343,4.0
943,1337,1003,6,2,2025-02-26,Nolensville,Residential,1,0,1351.67,3.13,2.35,82.34,606.77,1,0,0,39,175,5.0
944,1340,1299,1,4,2025-02-26,Nashville,Residential,0,0,530.7,2.0,1.73,48.43,135.7,0,1,1,54,211,3.8
945,1341,1212,2,4,2025-02-26,Nashville,Residential,0,0,774.69,2.33,2.94,82.24,124.16,1,0,0,34,349,4.5
946,1343,49,1,2,2025-02-27,Nashville,Residential,0,1,403.76,2.32,2.17,75.78,105.3,1,0,1,64,207,4.9
947,1345,246,2,5,2025-02-27,Nashville,Residential,0,0,440.9,2.06,1.43,51.54,92.94,1,0,0,31,225,4.5
948,1346,598,3,7,2025-02-27,Nashville,Residential,0,0,9018.53,16.42,15.19,531.56,4468.48,1,0,0,61,306,5.0
949,1347,410,5,2,2025-02-27,Brentwood,Residential,0,0,199.3,1.2,0.88,30.8,36.06,1,0,1,56,309,5.0
950,1350,263,6,1,2025-02-27,Nolensville,Commercial,0,0,1271.66,3.18,2.55,86.8,347.52,1,0,0,47,316,4.9
951,1351,376,1,1,2025-02-27,Franklin,Residential,1,0,344.51,2.08,1.7,57.67,92.51,1,0,0,48,252,5.0
952,1352,990,5,6,2025-02-27,Nashville,Residential,0,0,160.17,1.18,1.05,32.55,18.69,1,0,0,55,236,4.4
953,1353,674,3,5,2025-02-27,Nolensville,Residential,0,0,8891.55,14.91,13.16,473.62,4385.32,1,1,0,21,240,3.8
954,1354,1057,1,4,2025-02-27,Nashville,Residential,0,0,535.72,2.06,2.21,61.77,121.2,1,0,0,27,199,4.7
955,1355,555,2,8,2025-02-27,Franklin,Residential,1,0,557.01,2.81,3.44,92.95,150.94,0,1,0,8,290,3.9
956,1356,1238,6,6,2025-02-27,Nolensville,Residential,0,0,968.3,3.58,3.99,123.69,392.37,1,0,0,50,174,5.0
957,1357,465,2,1,2025-02-27,Nashville,Residential,0,1,554.54,2.76,2.38,80.99,135.53,0,1,1,41,70,4.1
958,1359,304,6,8,2025-02-27,Franklin,Residential,0,0,1189.56,3.5,3.96,106.82,435.88,1,0,0,48,219,4.1
959,1360,396,5,6,2025-02-27,Nolensville,Residential,0,0,160.03,1.27,1.1,34.16,23.6,1,0,0,34,275,4.8
960,1361,1009,3,5,2025-02-28,Nashville,Residential,0,0,11352.42,18.0,17.09,615.39,6250.16,0,0,0,27,276,4.4
961,1362,600,5,4,2025-02-28,Nolensville,Residential,0,0,122.45,1.55,1.45,40.63,16.15,1,0,0,73,237,4.2
962,1363,629,4,7,2025-02-28,Brentwood,Residential,0,0,2458.83,12.23,11.5,402.59,791.23,1,0,0,39,239,4.0
963,1364,376,5,2,2025-02-28,Franklin,Residential,1,0,224.25,1.29,1.6,55.92,32.64,1,0,0,36,255,5.0
964,1366,587,5,4,2025-02-28,Spring Hill,Residential,1,0,156.84,1.26,1.69,47.35,20.29,1,0,0,32,228,4.5
965,1367,630,5,4,2025-02-28,Nashville,Residential,0,0,176.83,1.28,1.44,40.21,26.26,1,0,0,39,181,4.1
966,1368,932,1,8,2025-02-28,Franklin,Residential,0,1,631.85,2.51,1.88,50.73,126.8,0,0,0,27,158,4.2
967,1369,463,5,5,2025-02-28,Spring Hill,Residential,0,0,187.95,1.23,1.24,44.75,27.59,1,0,1,47,241,4.9
968,1370,1300,1,1,2025-02-28,Brentwood,Residential,0,0,561.13,2.05,1.44,48.98,139.89,1,0,0,52,328,4.7
969,1371,760,5,2,2025-02-28,Nashville,Residential,0,0,208.15,1.26,1.22,42.79,26.94,1,0,0,23,270,4.7
970,1373,249,1,2,2025-02-28,Spring Hill,Residential,0,0,405.42,2.63,2.54,89.01,84.62,1,0,0,38,200,4.5
971,1374,655,2,6,2025-02-28,Nolensville,Residential,0,0,450.44,2.55,2.41,74.86,106.46,1,0,0,57,313,4.9
972,1376,744,5,8,2025-02-28,Franklin,Residential,1,0,249.52,1.19,1.47,39.65,34.21,1,0,0,37,295,3.8
973,1377,740,5,8,2025-02-28,Franklin,Residential,0,0,192.85,1.24,1.63,44.07,26.57,1,0,0,45,188,4.3
974,1378,668,5,6,2025-02-28,Franklin,Residential,0,0,189.81,1.48,1.66,51.45,28.38,1,0,0,47,231,4.7
975,1379,778,5,5,2025-03-01,Nashville,Residential,1,0,212.95,1.44,1.32,47.36,34.6,1,0,0,23,163,4.3
976,1380,963,4,5,2025-03-01,Nolensville,Residential,1,0,2162.68,11.25,11.73,422.2,752.38,1,0,0,37,344,4.1
977,1382,1345,4,5,2025-03-01,Spring Hill,Residential,0,0,1913.69,11.07,12.78,459.92,761.49,1,0,0,58,262,4.7
978,1383,904,1,1,2025-03-01,Nashville,Residential,0,0,399.53,1.88,1.94,66.07,81.79,1,0,1,31,191,4.9
979,1384,738,4,5,2025-03-01,Nashville,Residential,1,0,2923.8,10.8,7.39,265.99,927.47,1,1,0,36,143,4.1
980,1385,454,1,6,2025-03-01,Franklin,Residential,1,0,388.3,1.78,1.61,49.99,97.27,1,0,0,55,272,5.0
981,1386,1283,4,7,2025-03-01,Franklin,Residential,0,0,3177.03,11.91,12.04,421.26,761.04,1,0,0,11,329,4.5
982,1387,556,4,5,2025-03-01,Franklin,Residential,1,0,2230.71,9.91,9.41,338.93,619.99,1,0,0,36,216,4.7
983,1388,1194,1,5,2025-03-01,Nashville,Residential,0,0,424.16,2.09,1.94,69.79,89.08,1,0,1,33,299,5.0
984,1390,930,5,4,2025-03-02,Brentwood,Residential,0,0,153.95,1.65,1.6,44.89,23.5,1,0,0,61,226,4.6
985,1391,1276,3,7,2025-03-02,Nashville,Residential,0,0,8425.42,20.7,20.22,707.78,4349.41,1,0,0,67,256,4.3
986,1392,1427,1,1,2025-03-02,Nolensville,Residential,1,1,274.68,2.1,1.42,48.4,66.99,1,0,0,30,20,4.6
987,1393,1240,5,8,2025-03-02,Nashville,Residential,1,0,193.81,1.24,1.51,40.83,30.82,0,1,0,23,190,3.6
988,1394,1051,3,5,2025-03-02,Brentwood,Residential,0,0,9638.01,14.74,13.43,483.58,4024.44,1,0,0,47,295,4.6
989,1395,1443,7,4,2025-03-02,Spring Hill,Residential,1,0,929.98,4.72,4.72,132.24,226.9,1,0,0,32,246,4.6
990,1396,161,1,6,2025-03-02,Franklin,Residential,1,0,381.81,2.21,2.52,78.08,106.53,1,0,0,45,180,4.7
991,1397,480,1,8,2025-03-02,Franklin,Commercial,0,0,703.14,2.17,2.76,74.54,147.82,1,0,0,46,201,4.0
992,1398,937,5,3,2025-03-02,Franklin,Commercial,0,0,305.62,1.11,1.07,31.06,43.72,0,0,1,51,208,5.0
993,1399,1106,5,6,2025-03-02,Nolensville,Residential,0,0,215.9,1.21,1.35,41.77,31.48,1,0,0,51,259,4.6
994,1400,1448,4,5,2025-03-02,Nashville,Residential,0,0,2449.28,10.44,11.12,400.41,634.69,1,0,0,31,278,4.8
995,1401,1092,1,5,2025-03-02,Nashville,Residential,0,0,413.53,2.39,2.74,98.5,80.13,1,0,0,30,276,5.0
996,1403,1184,2,7,2025-03-02,Franklin,Residential,1,0,563.63,2.6,2.42,84.59,136.0,0,0,0,29,194,4.7
997,1405,738,2,4,2025-03-03,Nashville,Residential,1,0,504.08,2.36,2.36,65.98,116.01,1,0,0,42,200,4.3
998,1406,1266,1,4,2025-03-03,Nashville,Residential,0,0,513.08,2.2,2.47,69.06,116.1,1,0,1,30,208,4.5
999,1407,939,1,1,2025-03-03,Franklin,Residential,0,0,370.76,2.0,1.82,61.82,70.14,1,0,1,55,164,4.7
1000,1408,832,3,7,2025-03-03,Franklin,Residential,0,0,13368.57,19.94,28.54,998.78,7135.9,1,0,0,29,145,4.5
1001,1409,1174,2,2,2025-03-03,Franklin,Commercial,0,0,1097.81,2.44,2.46,86.21,202.07,1,0,0,30,252,4.5
1002,1410,110,1,3,2025-03-03,Nolensville,Commercial,0,0,846.63,1.87,1.61,46.82,216.48,1,0,1,19,255,4.6
1003,1411,470,7,1,2025-03-03,Brentwood,Commercial,0,0,2111.82,5.18,6.67,226.87,623.73,1,0,0,47,216,5.0
1004,1414,123,5,4,2025-03-03,Nashville,Residential,1,0,157.67,1.07,0.97,27.13,26.82,1,0,0,50,343,4.3
1005,1415,1182,1,8,2025-03-03,Nashville,Residential,1,0,431.36,2.69,3.18,85.95,111.59,1,0,0,30,398,3.7
1006,1416,240,7,3,2025-03-03,Franklin,Residential,1,0,1190.55,4.39,4.54,131.7,285.88,1,0,0,39,271,4.4
1007,1417,1215,5,7,2025-03-03,Nashville,Commercial,1,0,385.9,1.18,1.51,52.97,51.22,1,0,0,34,187,4.4
1008,1419,1241,1,7,2025-03-03,Nolensville,Residential,0,1,526.57,2.27,2.93,102.6,115.85,1,0,1,40,49,4.4
1009,1421,736,2,1,2025-03-03,Brentwood,Residential,0,0,338.01,1.85,1.69,57.38,77.42,1,1,0,48,226,4.6
1010,1422,520,2,8,2025-03-03,Nolensville,Residential,0,1,451.36,1.98,2.17,58.54,88.47,1,0,1,27,54,4.3
1011,1424,559,1,8,2025-03-03,Franklin,Residential,0,0,530.04,2.03,1.72,46.53,129.06,0,1,0,55,335,3.8
1012,1425,1229,6,5,2025-03-03,Nashville,Residential,0,0,1120.56,4.18,4.18,150.36,423.26,1,0,0,34,221,4.8
1013,1427,74,1,2,2025-03-03,Brentwood,Residential,1,0,245.45,2.14,2.08,72.83,69.78,1,0,0,53,264,5.0
1014,1431,846,1,1,2025-03-04,Brentwood,Residential,0,0,605.49,1.93,1.73,58.71,125.14,1,0,0,46,276,4.6
1015,1432,1063,3,5,2025-03-04,Spring Hill,Residential,1,0,7305.14,19.46,23.23,836.4,4110.05,1,0,0,38,166,5.0
1016,1433,1217,2,3,2025-03-04,Brentwood,Residential,0,0,534.17,2.13,1.11,32.08,126.01,1,0,1,56,335,4.9
1017,1435,541,5,3,2025-03-04,Nashville,Residential,0,0,291.23,1.21,1.43,41.35,32.0,1,0,1,55,179,4.8
1018,1436,796,6,7,2025-03-04,Nolensville,Residential,0,0,1339.02,2.97,3.86,135.22,583.18,1,0,0,50,259,4.1
1019,1437,598,1,3,2025-03-04,Nashville,Residential,0,0,620.59,2.46,2.65,76.85,153.51,1,0,0,46,333,4.5
1020,1438,796,4,7,2025-03-04,Nolensville,Residential,0,0,1706.89,10.44,10.37,362.78,449.21,1,0,0,26,226,4.8
1021,1440,1149,1,5,2025-03-04,Franklin,Residential,0,0,414.97,2.55,1.93,69.5,95.83,1,0,0,55,229,4.1
1022,1443,1092,2,5,2025-03-04,Nashville,Residential,0,1,430.16,2.37,1.83,65.89,65.97,1,0,0,40,114,4.6
1023,1445,10,5,8,2025-03-04,Franklin,Commercial,0,0,255.35,1.62,2.13,57.43,43.1,1,0,0,60,157,4.7
1024,1447,303,5,1,2025-03-04,Nashville,Residential,0,0,248.09,1.21,1.39,47.13,28.14,1,0,1,40,238,4.7
1025,1448,946,3,7,2025-03-04,Brentwood,Residential,1,0,11675.25,18.62,18.93,662.69,5664.68,1,0,0,49,264,4.7
1026,1449,1104,2,1,2025-03-04,Franklin,Residential,0,0,567.11,2.43,2.43,82.53,101.7,1,0,0,62,278,5.0
1027,1450,664,6,1,2025-03-04,Spring Hill,Residential,1,0,1114.33,3.98,3.69,125.59,554.66,1,0,0,22,217,4.7
1028,1451,267,3,7,2025-03-04,Nashville,Residential,1,0,9274.14,18.03,16.54,579.02,5925.31,1,0,0,52,238,4.6
1029,1452,185,1,7,2025-03-04,Spring Hill,Residential,0,0,494.79,2.27,2.3,80.59,103.37,1,0,0,43,257,4.7
1030,1454,903,5,8,2025-03-05,Spring Hill,Residential,1,0,222.53,1.52,1.5,40.48,34.94,0,1,0,33,225,4.1
1031,1455,311,1,4,2025-03-05,Franklin,Residential,0,0,573.58,2.35,2.72,76.11,153.95,0,1,1,35,198,3.9
1032,1457,463,1,5,2025-03-05,Spring Hill,Residential,0,0,529.26,2.26,2.16,77.82,133.88,1,0,0,40,338,4.5
1033,1460,9,4,7,2025-03-05,Nolensville,Residential,1,0,2439.14,11.98,11.63,407.02,699.56,1,0,0,55,228,4.6
1034,1462,459,1,4,2025-03-05,Nashville,Residential,0,1,607.54,2.39,1.96,54.89,91.39,1,0,0,51,188,4.9
1035,1463,1195,3,7,2025-03-05,Nolensville,Residential,0,0,8549.24,20.39,24.48,856.88,4828.04,0,1,0,41,186,4.5
1036,1465,529,2,3,2025-03-05,Nashville,Residential,0,0,452.13,2.36,3.15,91.27,99.07,0,1,0,42,377,4.0
1037,1466,791,1,7,2025-03-05,Nashville,Residential,1,0,347.41,2.36,3.0,104.99,87.6,0,1,0,45,239,3.9
1038,1468,106,6,3,2025-03-06,Spring Hill,Residential,0,0,1037.66,3.97,4.69,136.13,401.78,1,0,0,44,219,4.2
