estimate_id,customer_id,service_id,estimate_date,quoted_revenue,estimate_status,won_date,lead_source
1946,127,4,2025-03-21,2249.23,Won,2025-04-02,Organic
1947,1005,4,2025-03-27,2356.09,Open,,Home Services Marketplace
1948,1065,3,2025-03-31,9361.79,Won,2025-04-02,Home Services Marketplace
1949,353,5,2025-03-25,171.85,Won,2025-04-02,Referral
1950,958,3,2025-03-29,6532.59,Lost,,Google
1951,105,1,2025-03-21,523.41,Lost,,Referral
1952,1066,2,2025-03-23,531.9,Won,2025-04-03,Referral
1953,840,5,2025-03-22,143.67,Won,2025-04-03,Organic
1954,483,5,2025-03-30,165.39,Won,2025-04-03,Google
1955,892,4,2025-04-03,1837.3,Won,2025-04-03,Organic
1956,668,1,2025-03-27,487.74,Won,2025-04-03,Home Services Marketplace
1957,151,2,2025-03-26,668.74,Won,2025-04-03,Home Services Marketplace
1958,433,2,2025-03-22,592.15,Won,2025-04-03,Google
1959,906,1,2025-03-23,551.24,Won,2025-04-03,Google
1960,996,1,2025-03-24,329.39,Lost,,Organic
1961,1134,1,2025-04-03,408.88,Won,2025-04-03,Google
1962,289,5,2025-04-03,164.29,Won,2025-04-03,Google
1963,925,7,2025-04-01,1170.45,Won,2025-04-03,Referral
1964,1315,2,2025-03-24,519.74,Open,,Google
1965,764,1,2025-03-31,482.14,Won,2025-04-03,Organic
1966,381,2,2025-03-24,578.49,Won,2025-04-03,Home Services Marketplace
1967,1434,5,2025-03-30,289.16,Won,2025-04-03,Organic
1968,408,1,2025-03-29,412.17,Won,2025-04-03,Organic
1969,669,5,2025-03-30,213.98,Won,2025-04-03,Home Services Marketplace
1970,653,2,2025-03-24,577.64,Won,2025-04-03,Google
1971,1267,5,2025-03-25,186.95,Lost,,Home Services Marketplace
1972,1049,1,2025-03-25,447.56,Won,2025-04-03,Google
1973,715,5,2025-03-27,198.15,Won,2025-04-03,Organic
1974,744,2,2025-03-23,642.72,Won,2025-04-03,Google
1975,1209,1,2025-03-29,481.58,Won,2025-04-03,Direct Mail
1976,996,1,2025-04-02,476.09,Won,2025-04-03,Organic
1977,143,6,2025-03-25,1150.31,Won,2025-04-03,Google
1978,596,7,2025-03-25,1170.3,Won,2025-04-03,Referral
1979,1097,5,2025-03-26,205.0,Won,2025-04-03,Referral
1980,1133,5,2025-03-27,184.52,Won,2025-04-04,Direct Mail
1981,247,1,2025-04-01,533.87,Open,,Referral
1982,1438,3,2025-04-01,10093.98,Lost,,Organic
1983,426,2,2025-03-26,557.72,Won,2025-04-04,Referral
1984,378,1,2025-03-26,508.25,Open,,Home Services Marketplace
1985,1281,1,2025-03-25,590.08,Won,2025-04-04,Referral
1986,1335,1,2025-03-31,679.83,Won,2025-04-04,Referral
1987,1340,5,2025-04-03,225.58,Lost,,Organic
1988,1101,6,2025-03-29,1719.57,Lost,,Home Services Marketplace
1989,183,1,2025-03-25,1165.72,Won,2025-04-04,Home Services Marketplace
1990,604,4,2025-03-25,2155.64,Won,2025-04-04,Referral
1991,754,5,2025-04-02,198.97,Won,2025-04-04,Google
1992,844,6,2025-04-03,1071.67,Won,2025-04-04,Direct Mail
1993,812,1,2025-03-31,762.23,Won,2025-04-04,Home Services Marketplace
1994,404,1,2025-03-28,565.78,Won,2025-04-05,Referral
1995,324,5,2025-03-30,243.04,Open,,Referral
1996,1399,1,2025-03-31,548.08,Won,2025-04-05,Organic
1997,94,1,2025-03-27,492.34,Open,,Direct Mail
1998,65,1,2025-03-28,423.61,Lost,,Google
1999,1319,2,2025-03-31,520.32,Won,2025-04-05,Organic
2000,399,4,2025-04-01,3843.3,Lost,,Organic
2001,92,1,2025-03-27,616.88,Won,2025-04-06,Referral
2002,1126,5,2025-04-03,207.64,Won,2025-04-06,Home Services Marketplace
2003,1081,1,2025-04-06,458.89,Open,,Google
2004,396,2,2025-04-05,564.18,Won,2025-04-06,Direct Mail
2005,390,1,2025-03-26,391.73,Open,,Referral
2006,414,2,2025-03-28,396.09,Won,2025-04-06,Referral
2007,324,4,2025-03-31,2132.89,Open,,Referral
2008,1410,5,2025-04-03,218.47,Won,2025-04-06,Referral
2009,583,5,2025-03-28,154.85,Won,2025-04-06,Google
2010,994,5,2025-03-26,162.67,Won,2025-04-06,Google
2011,852,1,2025-03-29,380.0,Won,2025-04-07,Home Services Marketplace
2012,699,2,2025-03-26,545.12,Lost,,Direct Mail
2013,669,5,2025-03-29,220.64,Won,2025-04-07,Home Services Marketplace
2014,988,6,2025-04-04,968.63,Won,2025-04-07,Referral
2015,698,4,2025-04-07,3997.95,Lost,,Google
2016,1108,4,2025-03-30,2258.34,Lost,,Organic
2017,335,1,2025-04-07,570.57,Won,2025-04-07,Referral
2018,20,3,2025-03-30,16025.35,Won,2025-04-07,Home Services Marketplace
2019,512,3,2025-04-05,9000.11,Open,,Direct Mail
2020,191,4,2025-04-02,2118.3,Open,,Referral
2021,1369,1,2025-03-27,648.12,Lost,,Organic
2022,1227,5,2025-03-27,139.95,Won,2025-04-07,Direct Mail
2023,1161,1,2025-04-02,510.87,Won,2025-04-07,Referral
2024,1041,6,2025-03-27,1796.04,Won,2025-04-08,Organic
2025,1046,1,2025-03-31,548.19,Won,2025-04-08,Home Services Marketplace
2026,782,5,2025-03-30,205.37,Won,2025-04-08,Organic
2027,793,5,2025-03-29,453.74,Won,2025-04-08,Google
2028,201,2,2025-04-07,408.86,Won,2025-04-08,Home Services Marketplace
2029,1202,2,2025-04-06,576.45,Open,,Google
2030,438,6,2025-04-02,2242.2,Won,2025-04-08,Google
2031,1200,7,2025-04-04,1029.4,Won,2025-04-08,Google
2032,97,2,2025-04-04,459.73,Won,2025-04-08,Google
2033,1185,3,2025-03-31,9550.53,Won,2025-04-08,Google
2034,1202,5,2025-04-08,185.76,Won,2025-04-08,Google
2035,388,4,2025-04-06,2531.12,Open,,Google
2036,6,6,2025-04-01,1183.16,Won,2025-04-08,Home Services Marketplace
2037,376,7,2025-03-30,1241.01,Won,2025-04-08,Google
2038,554,1,2025-04-05,556.2,Won,2025-04-08,Google
2039,354,6,2025-03-30,2930.74,Won,2025-04-08,Referral
2040,792,1,2025-04-06,578.5,Won,2025-04-09,Referral
2041,721,5,2025-04-01,197.43,Open,,Direct Mail
2042,908,5,2025-03-28,151.46,Won,2025-04-09,Organic
2043,415,5,2025-04-07,203.65,Won,2025-04-09,Referral
2044,1441,2,2025-04-08,1180.4,Won,2025-04-09,Google
2045,187,5,2025-03-31,193.21,Open,,Referral
2046,335,5,2025-03-31,216.99,Won,2025-04-09,Referral
2047,1336,5,2025-04-01,266.96,Won,2025-04-09,Referral
2048,1174,6,2025-04-01,2288.7,Won,2025-04-09,Organic
2049,15,5,2025-04-04,220.31,Won,2025-04-09,Organic
2050,1087,1,2025-04-01,1035.59,Won,2025-04-09,Direct Mail
2051,49,1,2025-04-07,491.13,Won,2025-04-10,Referral
2052,210,5,2025-04-01,174.47,Lost,,Referral
2053,1404,5,2025-04-04,214.01,Won,2025-04-10,Organic
2054,516,5,2025-03-31,180.44,Open,,Google
2055,584,4,2025-03-31,2007.39,Lost,,Google
2056,278,1,2025-04-02,430.63,Won,2025-04-10,Google
2057,931,4,2025-04-05,2919.95,Won,2025-04-10,Direct Mail
2058,517,7,2025-04-06,1083.8,Won,2025-04-10,Google
2059,891,5,2025-04-06,145.77,Won,2025-04-10,Direct Mail
2060,106,1,2025-04-08,683.73,Won,2025-04-10,Organic
2061,1264,5,2025-04-01,214.16,Won,2025-04-10,Direct Mail
2062,501,5,2025-03-30,196.75,Won,2025-04-10,Google
2063,1386,6,2025-03-30,1244.13,Won,2025-04-10,Google
2064,24,2,2025-04-09,507.65,Lost,,Referral
2065,57,3,2025-04-02,11766.13,Won,2025-04-10,Google
2066,321,1,2025-04-07,485.64,Open,,Organic
2067,999,1,2025-04-03,448.15,Won,2025-04-10,Referral
2068,459,2,2025-04-08,513.07,Won,2025-04-10,Google
2069,574,5,2025-03-30,180.93,Won,2025-04-11,Organic
2070,253,3,2025-04-03,8523.12,Won,2025-04-11,Google
2071,1095,3,2025-04-01,20138.37,Open,,Referral
2072,697,4,2025-04-11,2592.07,Open,,Google
2073,773,5,2025-04-02,198.6,Won,2025-04-11,Google
2074,344,6,2025-04-11,1051.32,Lost,,Referral
2075,1217,1,2025-04-03,658.5,Won,2025-04-11,Google
2076,616,4,2025-04-03,2432.23,Open,,Google
2077,816,5,2025-04-02,336.83,Won,2025-04-11,Organic
2078,649,1,2025-04-04,338.52,Won,2025-04-11,Google
2079,578,1,2025-04-04,403.68,Won,2025-04-11,Google
2080,615,5,2025-04-09,313.13,Won,2025-04-11,Referral
2081,183,5,2025-04-10,373.24,Won,2025-04-11,Home Services Marketplace
2082,1078,1,2025-04-02,551.88,Won,2025-04-11,Home Services Marketplace
2083,1388,1,2025-04-05,509.75,Open,,Google
2084,662,1,2025-04-04,655.63,Lost,,Referral
2085,508,5,2025-04-03,215.13,Won,2025-04-12,Google
2086,1234,2,2025-04-02,759.41,Won,2025-04-12,Referral
2087,659,2,2025-04-08,494.08,Won,2025-04-12,Direct Mail
2088,1388,1,2025-04-06,447.74,Won,2025-04-12,Google
2089,1330,2,2025-04-04,577.93,Won,2025-04-12,Home Services Marketplace
2090,12,1,2025-04-11,487.1,Won,2025-04-12,Home Services Marketplace
2091,904,1,2025-04-01,622.02,Won,2025-04-12,Google
2092,942,1,2025-04-06,636.87,Won,2025-04-12,Google
2093,493,3,2025-04-04,13235.31,Won,2025-04-12,Organic
2094,253,3,2025-04-06,8524.63,Lost,,Google
2095,116,3,2025-04-08,11720.63,Won,2025-04-13,Organic
2096,1230,5,2025-04-09,181.38,Won,2025-04-13,Referral
2097,23,1,2025-04-05,382.06,Won,2025-04-14,Referral
2098,351,1,2025-04-05,461.48,Lost,,Home Services Marketplace
2099,1047,5,2025-04-12,162.13,Lost,,Home Services Marketplace
2100,960,1,2025-04-04,407.36,Won,2025-04-14,Home Services Marketplace
2101,412,6,2025-04-02,1294.28,Won,2025-04-14,Home Services Marketplace
2102,333,2,2025-04-06,558.65,Lost,,Organic
2103,865,5,2025-04-10,199.42,Won,2025-04-14,Referral
2104,1355,1,2025-04-07,553.98,Won,2025-04-14,Organic
2105,383,2,2025-04-06,460.09,Open,,Google
2106,937,1,2025-04-13,650.29,Won,2025-04-14,Referral
2107,729,1,2025-04-03,456.98,Won,2025-04-14,Referral
2108,145,1,2025-04-14,1407.86,Won,2025-04-14,Organic
2109,816,1,2025-04-13,702.2,Won,2025-04-14,Organic
2110,1023,3,2025-04-03,9825.48,Lost,,Referral
2111,1114,1,2025-04-14,433.3,Won,2025-04-14,Home Services Marketplace
2112,798,1,2025-04-06,440.19,Won,2025-04-15,Referral
2113,1210,7,2025-04-13,1160.34,Won,2025-04-15,Google
2114,1047,5,2025-04-12,192.45,Won,2025-04-15,Home Services Marketplace
2115,92,5,2025-04-03,193.47,Won,2025-04-15,Referral
2116,349,1,2025-04-04,399.15,Lost,,Google
2117,656,3,2025-04-06,9363.37,Won,2025-04-15,Referral
2118,1033,1,2025-04-05,385.71,Won,2025-04-15,Referral
2119,10,4,2025-04-06,3888.14,Won,2025-04-15,Google
2120,860,7,2025-04-12,1039.34,Won,2025-04-15,Referral
2121,639,5,2025-04-04,184.41,Won,2025-04-15,Google
2122,66,6,2025-04-07,1198.27,Won,2025-04-15,Referral
2123,514,3,2025-04-04,16858.89,Won,2025-04-15,Google
2124,124,2,2025-04-14,374.18,Open,,Home Services Marketplace
2125,1164,2,2025-04-05,696.38,Won,2025-04-16,Organic
2126,1439,5,2025-04-04,288.56,Won,2025-04-16,Google
2127,251,2,2025-04-15,531.19,Won,2025-04-16,Organic
2128,1141,2,2025-04-12,811.47,Won,2025-04-16,Google
2129,660,1,2025-04-07,565.64,Open,,Google
2130,1292,5,2025-04-15,137.07,Open,,Home Services Marketplace
2131,714,4,2025-04-04,2438.6,Open,,Direct Mail
2132,1126,6,2025-04-06,1194.78,Won,2025-04-16,Home Services Marketplace
2133,705,5,2025-04-10,201.5,Lost,,Organic
2134,805,3,2025-04-07,10157.88,Won,2025-04-16,Referral
2135,541,5,2025-04-14,173.77,Won,2025-04-16,Organic
2136,455,5,2025-04-07,194.17,Won,2025-04-16,Google
2137,1109,6,2025-04-09,802.31,Won,2025-04-16,Referral
2138,1208,1,2025-04-13,439.84,Lost,,Google
2139,356,5,2025-04-07,203.07,Won,2025-04-17,Direct Mail
2140,39,1,2025-04-11,466.9,Won,2025-04-17,Google
2141,746,5,2025-04-07,254.6,Won,2025-04-17,Direct Mail
2142,933,5,2025-04-10,172.15,Won,2025-04-17,Google
2143,588,2,2025-04-14,457.97,Won,2025-04-17,Organic
2144,1022,4,2025-04-07,2218.81,Won,2025-04-17,Home Services Marketplace
2145,1197,5,2025-04-13,190.91,Won,2025-04-17,Organic
2146,946,3,2025-04-11,9991.93,Won,2025-04-17,Google
2147,1282,2,2025-04-08,585.0,Won,2025-04-17,Referral
2148,1371,1,2025-04-11,475.55,Won,2025-04-17,Google
2149,919,7,2025-04-11,1021.77,Won,2025-04-17,Direct Mail
2150,1099,7,2025-04-08,1184.41,Open,,Organic
2151,1450,1,2025-04-06,510.18,Won,2025-04-17,Home Services Marketplace
2152,784,2,2025-04-06,644.57,Won,2025-04-17,Organic
2153,1313,1,2025-04-10,496.56,Won,2025-04-17,Google
2154,1166,5,2025-04-14,179.11,Won,2025-04-17,Google
2155,40,2,2025-04-11,542.23,Won,2025-04-17,Direct Mail
2156,599,2,2025-04-06,928.13,Won,2025-04-18,Referral
2157,1185,4,2025-04-10,3291.43,Won,2025-04-18,Google
2158,558,2,2025-04-11,445.57,Won,2025-04-18,Google
2159,548,4,2025-04-07,5963.94,Won,2025-04-18,Google
2160,783,1,2025-04-14,579.41,Open,,Google
2161,941,6,2025-04-11,871.46,Open,,Referral
2162,1402,7,2025-04-10,1141.09,Won,2025-04-18,Google
2163,182,5,2025-04-13,210.79,Lost,,Home Services Marketplace
2164,1412,5,2025-04-09,132.93,Won,2025-04-18,Google
2165,134,2,2025-04-17,636.62,Won,2025-04-18,Google
2166,626,1,2025-04-12,550.3,Won,2025-04-18,Referral
2167,266,1,2025-04-07,467.1,Won,2025-04-18,Google
2168,21,3,2025-04-18,14363.05,Lost,,Home Services Marketplace
2169,1368,1,2025-04-19,519.61,Won,2025-04-19,Google
2170,1381,5,2025-04-19,137.22,Won,2025-04-19,Referral
2171,1079,2,2025-04-15,380.12,Won,2025-04-19,Google
2172,130,5,2025-04-09,298.95,Won,2025-04-19,Home Services Marketplace
2173,509,4,2025-04-17,2184.61,Open,,Home Services Marketplace
2174,906,1,2025-04-08,722.53,Open,,Google
2175,782,7,2025-04-18,1143.17,Won,2025-04-19,Organic
2176,628,3,2025-04-12,9587.27,Lost,,Referral
2177,658,1,2025-04-15,389.33,Won,2025-04-19,Organic
2178,1325,1,2025-04-10,512.8,Won,2025-04-19,Google
2179,159,6,2025-04-10,1389.75,Won,2025-04-20,Google
2180,24,5,2025-04-20,166.36,Won,2025-04-20,Referral
2181,1061,1,2025-04-08,512.75,Lost,,Organic
2182,973,1,2025-04-18,524.69,Won,2025-04-20,Google
2183,389,6,2025-04-14,1215.78,Won,2025-04-20,Referral
2184,36,6,2025-04-20,1274.12,Won,2025-04-20,Google
2185,512,5,2025-04-15,178.37,Lost,,Direct Mail
2186,583,5,2025-04-09,149.11,Won,2025-04-20,Google
2187,709,5,2025-04-13,168.32,Won,2025-04-20,Organic
2188,118,7,2025-04-14,1220.05,Won,2025-04-20,Referral
2189,1321,5,2025-04-20,205.65,Won,2025-04-20,Direct Mail
2190,340,5,2025-04-17,154.61,Won,2025-04-20,Google
2191,277,6,2025-04-17,2067.65,Won,2025-04-20,Google
2192,1371,5,2025-04-13,177.65,Open,,Google
2193,568,1,2025-04-10,734.64,Won,2025-04-20,Google
2194,960,5,2025-04-11,168.21,Lost,,Home Services Marketplace
2195,305,6,2025-04-20,1250.53,Won,2025-04-20,Home Services Marketplace
2196,1256,5,2025-04-17,163.2,Won,2025-04-20,Referral
2197,203,4,2025-04-09,3368.11,Won,2025-04-20,Referral
2198,775,5,2025-04-15,184.88,Won,2025-04-20,Google
2199,892,2,2025-04-16,602.36,Open,,Organic
2200,692,5,2025-04-11,343.37,Won,2025-04-21,Organic
2201,460,5,2025-04-17,145.69,Won,2025-04-21,Referral
2202,326,7,2025-04-09,969.55,Open,,Referral
2203,903,5,2025-04-15,218.9,Won,2025-04-21,Referral
2204,1093,1,2025-04-12,679.21,Won,2025-04-21,Organic
2205,892,1,2025-04-21,674.37,Won,2025-04-21,Organic
2206,1151,1,2025-04-20,456.43,Won,2025-04-21,Referral
2207,562,1,2025-04-10,594.56,Won,2025-04-21,Direct Mail
2208,1424,5,2025-04-18,153.88,Lost,,Referral
2209,1386,5,2025-04-14,145.04,Won,2025-04-21,Google
2210,982,1,2025-04-10,834.78,Won,2025-04-21,Home Services Marketplace
2211,168,2,2025-04-10,539.35,Open,,Referral
2212,728,7,2025-04-14,1222.44,Won,2025-04-21,Direct Mail
2213,545,4,2025-04-21,2199.01,Lost,,Google
2214,1282,2,2025-04-19,424.44,Won,2025-04-21,Referral
2215,1024,4,2025-04-12,1830.55,Lost,,Referral
2216,1084,5,2025-04-11,247.23,Open,,Home Services Marketplace
2217,243,2,2025-04-17,596.49,Open,,Direct Mail
2218,1352,5,2025-04-20,169.69,Lost,,Direct Mail
2219,1093,3,2025-04-09,17345.78,Won,2025-04-21,Organic
2220,728,4,2025-04-17,3634.62,Lost,,Direct Mail
2221,370,1,2025-04-18,430.86,Won,2025-04-22,Home Services Marketplace
2222,395,1,2025-04-18,690.81,Open,,Organic
2223,795,2,2025-04-20,441.32,Open,,Referral
2224,1056,5,2025-04-10,229.33,Open,,Organic
2225,782,5,2025-04-11,208.89,Won,2025-04-22,Organic
2226,179,1,2025-04-14,499.59,Won,2025-04-22,Organic
2227,1285,1,2025-04-18,507.56,Won,2025-04-22,Google
2228,187,5,2025-04-19,281.78,Won,2025-04-22,Referral
2229,448,5,2025-04-13,200.91,Won,2025-04-22,Google
2230,80,5,2025-04-10,321.12,Won,2025-04-22,Organic
2231,1003,1,2025-04-22,573.85,Open,,Home Services Marketplace
2232,729,2,2025-04-11,706.99,Lost,,Referral
2233,622,1,2025-04-22,489.36,Won,2025-04-22,Direct Mail
2234,19,5,2025-04-10,143.07,Won,2025-04-22,Referral
2235,646,4,2025-04-14,2861.44,Won,2025-04-22,Google
2236,8,5,2025-04-13,190.82,Won,2025-04-22,Google
2237,763,1,2025-04-17,423.42,Won,2025-04-22,Google
2238,695,2,2025-04-19,620.67,Won,2025-04-23,Google
2239,426,7,2025-04-15,1257.27,Won,2025-04-23,Referral
2240,614,1,2025-04-20,659.91,Open,,Direct Mail
2241,795,1,2025-04-11,492.27,Won,2025-04-23,Referral
2242,1226,5,2025-04-19,203.71,Won,2025-04-23,Referral
2243,266,5,2025-04-21,194.26,Won,2025-04-23,Google
2244,1356,6,2025-04-13,1015.56,Won,2025-04-23,Referral
2245,762,1,2025-04-21,702.08,Won,2025-04-23,Google
2246,1034,5,2025-04-21,191.71,Won,2025-04-23,Organic
2247,1081,6,2025-04-21,1134.99,Won,2025-04-23,Google
2248,322,5,2025-04-22,138.7,Won,2025-04-23,Google
2249,735,5,2025-04-18,160.77,Open,,Home Services Marketplace
2250,266,2,2025-04-15,579.34,Won,2025-04-23,Google
2251,928,5,2025-04-17,215.62,Lost,,Organic
2252,1344,7,2025-04-11,984.69,Won,2025-04-23,Home Services Marketplace
2253,673,4,2025-04-22,2290.8,Open,,Referral
2254,388,2,2025-04-18,488.08,Won,2025-04-23,Google
2255,1091,3,2025-04-22,11807.37,Won,2025-04-24,Home Services Marketplace
2256,1146,2,2025-04-20,739.59,Won,2025-04-24,Home Services Marketplace
2257,798,2,2025-04-23,416.32,Won,2025-04-24,Referral
2258,1187,1,2025-04-23,611.3,Won,2025-04-24,Organic
2259,1300,5,2025-04-23,229.61,Won,2025-04-24,Google
2260,1023,1,2025-04-12,529.61,Won,2025-04-24,Referral
2261,219,6,2025-04-23,980.31,Open,,Google
2262,734,1,2025-04-17,562.58,Open,,Google
2263,105,5,2025-04-18,194.39,Won,2025-04-24,Referral
2264,1287,4,2025-04-15,2793.84,Lost,,Google
2265,451,5,2025-04-16,386.31,Won,2025-04-24,Home Services Marketplace
2266,468,5,2025-04-15,204.8,Open,,Referral
2267,117,5,2025-04-24,163.1,Lost,,Home Services Marketplace
2268,715,2,2025-04-22,615.92,Won,2025-04-25,Organic
2269,770,3,2025-04-14,9474.53,Lost,,Organic
2270,622,1,2025-04-15,472.13,Won,2025-04-25,Direct Mail
2271,1105,5,2025-04-23,167.97,Won,2025-04-25,Google
2272,243,1,2025-04-21,422.42,Won,2025-04-25,Direct Mail
2273,1176,5,2025-04-21,149.67,Won,2025-04-25,Referral
2274,347,2,2025-04-15,593.8,Lost,,Referral
2275,1259,5,2025-04-14,187.32,Won,2025-04-25,Organic
2276,1444,7,2025-04-19,1017.61,Won,2025-04-25,Referral
2277,260,1,2025-04-20,841.05,Won,2025-04-25,Referral
2278,708,7,2025-04-20,1164.51,Won,2025-04-25,Google
2279,1214,2,2025-04-19,342.07,Won,2025-04-25,Direct Mail
2280,1423,5,2025-04-22,206.27,Won,2025-04-25,Home Services Marketplace
2281,766,6,2025-04-21,1188.36,Won,2025-04-25,Referral
2282,444,1,2025-04-15,589.74,Won,2025-04-26,Referral
2283,429,7,2025-04-18,1206.27,Won,2025-04-26,Google
2284,490,1,2025-04-24,556.64,Won,2025-04-26,Referral
2285,620,1,2025-04-21,449.93,Open,,Direct Mail
2286,16,4,2025-04-26,2344.42,Won,2025-04-26,Google
2287,35,7,2025-04-26,1377.97,Open,,Direct Mail
2288,875,1,2025-04-21,494.63,Lost,,Organic
2289,104,1,2025-04-19,398.74,Won,2025-04-26,Google
2290,119,3,2025-04-21,8572.85,Lost,,Referral
2291,32,5,2025-04-25,250.07,Open,,Home Services Marketplace
2292,1023,5,2025-04-25,186.58,Won,2025-04-26,Referral
2293,723,7,2025-04-17,1221.48,Won,2025-04-26,Direct Mail
2294,464,5,2025-04-17,151.26,Won,2025-04-27,Google
2295,1155,1,2025-04-21,590.56,Won,2025-04-27,Google
2296,486,3,2025-04-25,17838.9,Won,2025-04-27,Google
2297,383,5,2025-04-26,238.18,Open,,Google
2298,3,1,2025-04-16,415.69,Won,2025-04-27,Google
2299,961,5,2025-04-18,232.88,Won,2025-04-27,Referral
2300,979,2,2025-04-17,530.35,Lost,,Referral
2301,1367,1,2025-04-17,445.27,Won,2025-04-27,Organic
2302,1177,1,2025-04-19,658.7,Won,2025-04-27,Google
2303,573,5,2025-04-17,160.85,Won,2025-04-27,Direct Mail
2304,586,6,2025-04-23,1126.33,Lost,,Google
2305,812,1,2025-04-26,846.78,Open,,Home Services Marketplace
2306,1314,1,2025-04-23,502.05,Won,2025-04-27,Referral
2307,249,5,2025-04-15,202.35,Won,2025-04-27,Home Services Marketplace
2308,151,5,2025-04-26,211.57,Won,2025-04-27,Home Services Marketplace
2309,165,1,2025-04-18,567.43,Won,2025-04-27,Home Services Marketplace
2310,576,3,2025-04-25,11295.26,Open,,Direct Mail
2311,925,2,2025-04-17,665.32,Won,2025-04-27,Referral
2312,812,1,2025-04-19,1021.62,Won,2025-04-28,Home Services Marketplace
2313,214,2,2025-04-20,395.75,Won,2025-04-28,Google
2314,369,5,2025-04-26,234.13,Lost,,Referral
2315,1068,2,2025-04-18,576.75,Lost,,Google
2316,836,2,2025-04-16,611.84,Open,,Google
2317,900,1,2025-04-24,538.66,Won,2025-04-28,Referral
2318,1432,5,2025-04-22,227.07,Lost,,Home Services Marketplace
2319,189,5,2025-04-22,224.73,Won,2025-04-28,Organic
2320,812,1,2025-04-21,1019.98,Lost,,Home Services Marketplace
2321,1179,1,2025-04-26,545.56,Won,2025-04-28,Direct Mail
2322,956,4,2025-04-23,2634.17,Won,2025-04-28,Home Services Marketplace
2323,293,1,2025-04-21,528.75,Won,2025-04-28,Referral
2324,229,4,2025-04-18,2083.44,Open,,Google
2325,563,1,2025-04-21,938.59,Lost,,Direct Mail
2326,766,4,2025-04-24,2555.67,Won,2025-04-28,Referral
2327,883,5,2025-04-16,230.03,Won,2025-04-28,Organic
2328,1347,1,2025-04-21,515.95,Won,2025-04-28,Referral
2329,1098,1,2025-04-20,558.66,Lost,,Direct Mail
2330,459,1,2025-04-27,655.94,Won,2025-04-29,Google
2331,180,1,2025-04-23,459.11,Won,2025-04-29,Direct Mail
2332,1434,2,2025-04-25,765.71,Won,2025-04-29,Organic
2333,35,7,2025-04-25,1405.07,Won,2025-04-29,Direct Mail
2334,1353,1,2025-04-18,398.37,Won,2025-04-29,Direct Mail
2335,185,7,2025-04-24,1438.44,Won,2025-04-29,Google
2336,393,5,2025-04-17,173.95,Won,2025-04-29,Google
2337,732,1,2025-04-20,359.63,Lost,,Organic
2338,707,6,2025-04-25,794.73,Open,,Organic
2339,1190,5,2025-04-22,223.4,Open,,Organic
2340,626,1,2025-04-28,562.86,Won,2025-04-29,Referral
2341,937,3,2025-04-28,16620.95,Open,,Referral
2342,587,3,2025-04-29,10291.86,Open,,Direct Mail
2343,677,4,2025-04-29,2236.92,Lost,,Home Services Marketplace
2344,1028,5,2025-04-22,193.87,Won,2025-04-29,Home Services Marketplace
2345,202,5,2025-04-28,177.97,Won,2025-04-29,Google
2346,448,1,2025-04-18,356.91,Won,2025-04-29,Google
2347,516,1,2025-04-21,390.58,Won,2025-04-29,Google
2348,1447,1,2025-04-23,912.8,Won,2025-04-29,Google
2349,984,5,2025-04-20,286.02,Lost,,Referral
2350,479,7,2025-04-24,815.31,Won,2025-04-30,Referral
2351,447,4,2025-04-25,3049.06,Won,2025-04-30,Direct Mail
2352,315,1,2025-04-24,550.5,Won,2025-04-30,Google
2353,887,2,2025-04-18,1114.48,Won,2025-04-30,Google
2354,919,1,2025-04-24,407.3,Won,2025-04-30,Direct Mail
2355,1236,5,2025-04-26,166.78,Won,2025-04-30,Home Services Marketplace
2356,775,1,2025-04-24,610.57,Open,,Google
2357,1293,1,2025-04-18,421.26,Lost,,Google
2358,905,2,2025-04-29,435.08,Lost,,Home Services Marketplace
2359,369,6,2025-04-29,1113.0,Open,,Referral
2360,296,6,2025-04-29,1559.53,Won,2025-04-30,Direct Mail
